make,model,year_start,year_end,key_type,fcc_status,chip_status,battery_status,blank_status,freq_status
Nissan,Pathfinder,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Pathfinder,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Pathfinder,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Pathfinder,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Pathfinder,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Pathfinder,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Pathfinder,2022,2022,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Pathfinder,2023,2023,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Pathfinder,2024,2024,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Quest,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Quest,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Quest,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Rogue,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Rogue,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Rogue,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Rogue,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Rogue,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Rogue,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Rogue,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Rogue,2022,2022,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Rogue,2023,2023,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Rogue,2024,2024,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Rogue,2025,2025,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,"Rogue Remote",2015,2015,"Flip Key",OK,MISSING,OK,MISSING,OK
Nissan,"Rogue Remote",2016,2016,"Flip Key",OK,MISSING,OK,MISSING,OK
Nissan,"Rogue Remote",2017,2017,"Flip Key",OK,MISSING,OK,MISSING,OK
Nissan,"Rogue Remote",2018,2018,"Flip Key",OK,MISSING,OK,MISSING,OK
Nissan,"Rogue Remote",2019,2019,"Flip Key",OK,MISSING,OK,MISSING,OK
Nissan,"Rogue Remote",2020,2020,"Flip Key",OK,MISSING,OK,MISSING,OK
Nissan,"Rogue Transponder Key Blank",2015,2015,Standard,OK,MISSING,MISSING,MISSING,MISSING
Nissan,"Rogue Transponder Key Blank",2016,2016,Standard,OK,MISSING,MISSING,MISSING,MISSING
Nissan,"Rogue Transponder Key Blank",2017,2017,Standard,OK,MISSING,MISSING,MISSING,MISSING
Nissan,"Rogue Transponder Key Blank",2018,2018,Standard,OK,MISSING,MISSING,MISSING,MISSING
Nissan,"Rogue Transponder Key Blank",2019,2019,Standard,OK,MISSING,MISSING,MISSING,MISSING
Nissan,Sentra,2015,2015,"Remote Head Key",OK,MISSING,OK,MISSING,MISSING
Nissan,Sentra,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Sentra,2016,2016,"Remote Head Key",OK,MISSING,OK,MISSING,MISSING
Nissan,Sentra,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Sentra,2017,2017,"Remote Head Key",OK,MISSING,OK,MISSING,MISSING
Nissan,Sentra,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Sentra,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Sentra,2018,2018,"Remote Head Key",OK,MISSING,OK,MISSING,MISSING
Nissan,Sentra,2019,2019,"Remote Head Key",OK,MISSING,OK,MISSING,MISSING
Nissan,Sentra,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Sentra,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Sentra,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Sentra,2023,2023,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Sentra,2024,2024,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Sentra,2025,2025,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,"Sentra Transponder Key Blank",2015,2015,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Nissan,"Sentra Transponder Key Blank",2016,2016,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Nissan,"Sentra Transponder Key Blank",2017,2017,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Nissan,"Sentra Transponder Key Blank",2018,2018,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Nissan,Titan,2015,2015,Standard,OK,MISSING,OK,MISSING,OK
Nissan,Titan,2016,2016,Standard,OK,MISSING,OK,MISSING,OK
Nissan,Titan,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Titan,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Titan,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Titan,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Titan,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Titan,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Versa,2015,2015,"Remote Head Key",OK,MISSING,OK,MISSING,MISSING
Nissan,Versa,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Versa,2016,2016,"Remote Head Key",OK,MISSING,OK,MISSING,MISSING
Nissan,Versa,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Versa,2017,2017,"Remote Head Key",OK,MISSING,OK,MISSING,MISSING
Nissan,Versa,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Versa,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Versa,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Versa,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Versa,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Versa,2022,2022,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Versa,2023,2023,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Versa,2024,2024,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,Versa,2025,2025,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,"Versa Note",2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,"Versa Note",2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,"Versa Note",2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,"Versa Note",2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,"Versa Note",2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Nissan,"Versa Transponder Key Blank",2015,2015,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Nissan,"Versa Transponder Key Blank",2016,2016,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Nissan,"Versa Transponder Key Blank",2017,2017,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Nissan,"Versa Transponder Key Blank",2018,2018,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Nissan,"Xterra Transponder Key Blank",2015,2015,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Ram,1500,2025,2025,"Smart Key",OK,MISSING,OK,MISSING,OK
Ram,"1500 Tungsten",2025,2025,"Smart Key",OK,MISSING,OK,MISSING,OK
Ram,Promaster,2022,2022,"Smart Key",OK,MISSING,OK,MISSING,OK
Ram,Promaster,2023,2023,"Smart Key",OK,MISSING,OK,MISSING,OK
Ram,Promaster,2024,2024,"Smart Key",OK,MISSING,OK,MISSING,OK
Ram,Promaster,2025,2025,"Smart Key",OK,MISSING,OK,MISSING,OK
Scion,iA,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Subaru,Ascent,2018,2018,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Subaru,Ascent,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Subaru,Ascent,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Subaru,Ascent,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Subaru,Ascent,2022,2022,"Smart Key",OK,MISSING,OK,MISSING,OK
Subaru,Ascent,2023,2023,"Smart Key",OK,MISSING,OK,MISSING,OK
Subaru,Ascent,2024,2024,"Smart Key",OK,MISSING,OK,MISSING,OK
Subaru,BRZ,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Subaru,BRZ,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Subaru,BRZ,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Subaru,BRZ,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Subaru,Forester,2015,2015,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Subaru,Forester,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Subaru,Forester,2016,2016,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Subaru,Forester,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Subaru,Forester,2017,2017,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Subaru,Forester,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Subaru,Forester,2018,2018,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Subaru,Forester,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Subaru,Forester,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Subaru,Forester,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Subaru,Impreza,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Subaru,Impreza,2015,2015,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Subaru,Impreza,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Subaru,Impreza,2016,2016,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Subaru,Impreza,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Subaru,Impreza,2017,2017,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Subaru,Impreza,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Subaru,Impreza,2018,2018,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Subaru,Impreza,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Subaru,Impreza,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Subaru,Impreza,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Subaru,Legacy,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Subaru,Legacy,2015,2015,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Subaru,Legacy,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Subaru,Legacy,2016,2016,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Subaru,Legacy,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Subaru,Legacy,2017,2017,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Subaru,Legacy,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Subaru,Legacy,2018,2018,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Subaru,Legacy,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Subaru,Legacy,2019,2019,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Subaru,Legacy,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Subaru,Legacy,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Subaru,Legacy,2023,2023,"Smart Key",OK,MISSING,OK,MISSING,OK
Subaru,Legacy,2024,2024,"Smart Key",OK,MISSING,OK,MISSING,OK
Subaru,Outback,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Subaru,Outback,2015,2015,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Subaru,Outback,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Subaru,Outback,2016,2016,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Subaru,Outback,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Subaru,Outback,2017,2017,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Subaru,Outback,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Subaru,Outback,2018,2018,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Subaru,Outback,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Subaru,Outback,2019,2019,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Subaru,Outback,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Subaru,Outback,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Subaru,Outback,2024,2024,"Smart Key",OK,MISSING,OK,MISSING,OK
Subaru,STI,2015,2015,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Subaru,STI,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Subaru,STI,2016,2016,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Subaru,STI,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Subaru,STI,2017,2017,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Subaru,STI,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Subaru,STI,2018,2018,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Subaru,STI,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Subaru,STI,2019,2019,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Subaru,STI,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Subaru,WRX,2015,2015,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Subaru,WRX,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Subaru,WRX,2016,2016,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Subaru,WRX,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Subaru,WRX,2017,2017,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Subaru,WRX,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Subaru,WRX,2018,2018,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Subaru,WRX,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Subaru,WRX,2019,2019,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Subaru,WRX,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Subaru,"XV Crosstrek",2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Subaru,"XV Crosstrek",2015,2015,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Subaru,"XV Crosstrek",2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Subaru,"XV Crosstrek",2016,2016,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Subaru,"XV Crosstrek",2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Subaru,"XV Crosstrek",2017,2017,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Subaru,"XV Crosstrek",2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Subaru,"XV Crosstrek",2018,2018,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Subaru,"XV Crosstrek",2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Subaru,"XV Crosstrek",2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Toyota,4Runner,2015,2015,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Toyota,4Runner,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Toyota,4Runner,2016,2016,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Toyota,4Runner,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Toyota,4Runner,2017,2017,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Toyota,4Runner,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Toyota,4Runner,2018,2018,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Toyota,4Runner,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Toyota,4Runner,2019,2019,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Toyota,4Runner,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Toyota,4Runner,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Toyota,4Runner,2020,2020,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Toyota,4Runner,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Toyota,4Runner,2021,2021,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Toyota,4Runner,2022,2022,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Toyota,4Runner,2022,2022,"Smart Key",OK,MISSING,MISSING,MISSING,OK
Toyota,4Runner,2023,2023,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Toyota,"4Runner Transponder Key Blank",2015,2015,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Toyota,"4Runner Transponder Key Blank",2016,2016,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Toyota,"4Runner Transponder Key Blank",2017,2017,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Toyota,"4Runner Transponder Key Blank",2018,2018,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Toyota,"4Runner Transponder Key Blank",2019,2019,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Toyota,"4Runner Transponder Key Blank",2020,2020,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Toyota,"4Runner Transponder Key Blank",2021,2021,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Toyota,Avalon,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Toyota,Avalon,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Toyota,Avalon,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Toyota,Avalon,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Toyota,C-HR,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Toyota,C-HR,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Toyota,C-HR,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Toyota,C-HR,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Toyota,"C-HR Remote",2020,2020,"Flip Key",OK,MISSING,OK,MISSING,OK
Toyota,"C-HR Remote",2021,2021,"Flip Key",OK,MISSING,OK,MISSING,OK
Toyota,"C-HR Remote",2022,2022,"Flip Key",OK,MISSING,OK,MISSING,OK
Toyota,Camry,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Toyota,Camry,2015,2015,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Toyota,Camry,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Toyota,Camry,2016,2016,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Toyota,Camry,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Toyota,Camry,2017,2017,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Toyota,Camry,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Toyota,Camry,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Toyota,Camry,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Toyota,Camry,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Toyota,Camry,2022,2022,"Smart Key",OK,MISSING,OK,MISSING,OK
Toyota,Camry,2025,2025,"Smart Key",OK,MISSING,OK,MISSING,OK
Toyota,"Camry Remote",2018,2018,"Flip Key",OK,MISSING,OK,MISSING,OK
Toyota,"Camry Remote",2019,2019,"Flip Key",OK,MISSING,OK,MISSING,OK
Toyota,"Camry Remote",2020,2020,"Flip Key",OK,MISSING,OK,MISSING,OK
Toyota,"Camry Remote",2021,2021,"Flip Key",OK,MISSING,OK,MISSING,OK
Toyota,"Camry Remote",2022,2022,"Flip Key",OK,MISSING,OK,MISSING,OK
Toyota,"Camry Transponder Key Blank",2015,2015,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Toyota,"Camry Transponder Key Blank",2016,2016,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Toyota,"Camry Transponder Key Blank",2017,2017,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Toyota,Corolla,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Toyota,Corolla,2015,2015,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Toyota,Corolla,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Toyota,Corolla,2016,2016,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Toyota,Corolla,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Toyota,Corolla,2017,2017,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Toyota,Corolla,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Toyota,Corolla,2018,2018,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Toyota,Corolla,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Toyota,Corolla,2019,2019,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Toyota,Corolla,2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Toyota,Corolla,2021,2021,"Smart Key",OK,MISSING,OK,MISSING,OK
Toyota,Corolla,2022,2022,"Smart Key",OK,MISSING,OK,MISSING,OK
Toyota,Corolla,2023,2023,"Smart Key",OK,MISSING,OK,MISSING,OK
Toyota,Corolla,2024,2024,"Smart Key",OK,MISSING,OK,MISSING,OK
Toyota,"Corolla Remote",2020,2020,"Flip Key",OK,MISSING,OK,MISSING,OK
Toyota,"Corolla Remote",2021,2021,"Flip Key",OK,MISSING,OK,MISSING,OK
Toyota,"Corolla Transponder Key Blank",2015,2015,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Toyota,"Corolla Transponder Key Blank",2016,2016,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Toyota,"Corolla Transponder Key Blank",2017,2017,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Toyota,"Corolla Transponder Key Blank",2018,2018,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Toyota,Highlander,2015,2015,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Toyota,Highlander,2016,2016,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Toyota,Highlander,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Toyota,Highlander,2017,2017,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Toyota,Highlander,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Toyota,Highlander,2018,2018,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Toyota,Highlander,2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Toyota,Highlander,2019,2019,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Toyota,"Highlander Limited",2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Toyota,"Highlander Limited",2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Toyota,"Highlander Limited",2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Toyota,"Highlander Limited",2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Toyota,"Highlander Limited",2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Toyota,"Highlander Transponder Key Blank",2015,2015,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Toyota,"Highlander Transponder Key Blank",2016,2016,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Toyota,"Highlander Transponder Key Blank",2017,2017,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Toyota,"Highlander Transponder Key Blank",2018,2018,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Toyota,"Highlander Transponder Key Blank",2019,2019,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Toyota,"Land Cruiser",2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Toyota,"Land Cruiser",2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Toyota,"Land Cruiser",2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Toyota,Prius,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Toyota,Prius,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Toyota,"Prius C",2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Toyota,"Prius C",2015,2015,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Toyota,"Prius C",2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Toyota,"Prius C",2016,2016,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Toyota,"Prius C",2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Toyota,"Prius C",2017,2017,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Toyota,"Prius C",2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Toyota,"Prius C",2018,2018,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Toyota,"Prius C",2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Toyota,"Prius C",2019,2019,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Toyota,"Prius C",2020,2020,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Toyota,"Prius C",2021,2021,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Toyota,"Prius Prime",2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Toyota,"Prius Prime",2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Toyota,"Prius Prime",2019,2019,"Smart Key",OK,MISSING,OK,MISSING,OK
Toyota,"Prius Prime",2020,2020,"Smart Key",OK,MISSING,OK,MISSING,OK
Toyota,"Prius Transponder Key Blank",2015,2015,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Toyota,"Prius Transponder Key Blank",2016,2016,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Toyota,RAV4,2015,2015,"Smart Key",OK,MISSING,OK,MISSING,OK
Toyota,RAV4,2015,2015,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Toyota,RAV4,2016,2016,"Smart Key",OK,MISSING,OK,MISSING,OK
Toyota,RAV4,2016,2016,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Toyota,RAV4,2017,2017,"Smart Key",OK,MISSING,OK,MISSING,OK
Toyota,RAV4,2017,2017,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Toyota,RAV4,2018,2018,"Smart Key",OK,MISSING,OK,MISSING,OK
Toyota,RAV4,2018,2018,"Remote Head Key",OK,MISSING,OK,MISSING,OK
Toyota,"RAV4 Remote",2019,2019,"Flip Key",OK,MISSING,OK,MISSING,OK
Toyota,"RAV4 Remote",2020,2020,"Flip Key",OK,MISSING,OK,MISSING,OK
Toyota,"RAV4 Remote",2021,2021,"Flip Key",OK,MISSING,OK,MISSING,OK
Toyota,"RAV4 Transponder Key Blank",2015,2015,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Toyota,"RAV4 Transponder Key Blank",2016,2016,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Toyota,"RAV4 Transponder Key Blank",2017,2017,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Toyota,"RAV4 Transponder Key Blank",2018,2018,Standard,MISSING,MISSING,MISSING,MISSING,MISSING
Toyota,Sequoia,2015,2015,Standard,OK,MISSING,OK,MISSING,OK
