video_id,title,category,tool,makes,models,year_start,year_end,source_count,youtube_url
w9hI9U7Z6Uw,UNIVERSAL LEXUS/TOYOTA SMART KEY BY XHORSE,other,Xhorse,Toyota|Lexus,Camry,,,2,https://www.youtube.com/watch?v=w9hI9U7Z6Uw
zXSkwuhBiKE,"ID Code Box Reset for Toyota and Lexus Vehicles Using AVDI, CB012 and CB031 Cables, TN017 License",other,,Toyota|Lexus,Camry,,,1,https://www.youtube.com/watch?v=zXSkwuhBiKE
hsoHRjmuSdQ,"Toyota Dump Editor - Synchronization of ID Code Box, Smartkey ECU, Steering Lock ECU & Engine ECU",other,,Toyota,Camry,,,1,https://www.youtube.com/watch?v=hsoHRjmuSdQ
qNpnwzSqAHw,"Fixing the Xhorse XM38 Trunk Button Bug in Texas | Pros On Call, Expert Automotive Locksmith",other,Xhorse,Toyota,Camry,,,1,https://www.youtube.com/watch?v=qNpnwzSqAHw
JGmDT2BhGO4,TOYOTA KEY CODE ( WHERE TO FIND IT),other,,Toyota,,,,1,https://www.youtube.com/watch?v=JGmDT2BhGO4
g_hRSRZp3mE,Toyota Prius BAD Smart Box absolute Nightmare dealer wants $3400 for the fix not going to happen lol,other,,Toyota,Prius,,,2,https://www.youtube.com/watch?v=g_hRSRZp3mE
n2l7VBCw9TY,2022 Toyota Tundra add smart key Lonsdor K518 Pro 30 pin cable Lakelandcarkeys.com,other,Lonsdor,Toyota,Tundra,2022,2022,2,https://www.youtube.com/watch?v=n2l7VBCw9TY
G106yWK7frQ,2023 Lexus LX600 Smart Key Added – You Won't Believe How Easy!,other,,Toyota|Lexus,,2023,2023,1,https://www.youtube.com/watch?v=G106yWK7frQ
SSMNUZwKAFI,2024 TOYOTA CROWN ADD SMART KEY WITH 12-DIGIT SECURITY CODE USING OBDSTAR,pin_code,,Toyota,Highlander,2024,2024,1,https://www.youtube.com/watch?v=SSMNUZwKAFI
LbZrS3sdNhI,Toyota key programming with the Smart Pro Lite,programming,Smart Pro,Toyota|Ram,Camry,,,1,https://www.youtube.com/watch?v=LbZrS3sdNhI
PEyOOfqlCeI,Toyota Smart Key Systems | Automotive Key Programming Tech Tip,programming,,Toyota|Ram|Lexus,Camry,,,2,https://www.youtube.com/watch?v=PEyOOfqlCeI
UF0zwCpy9d0,How-to Re-use Locked Toyota Smart Keys Using Scorpio-LK Tango Transponder Programer | YCKG Tutorial,programming,,Toyota|Ram,Camry,,,1,https://www.youtube.com/watch?v=UF0zwCpy9d0
OtPyo8rDS1g,"2020+ Toyota Highlander Key Programming by OBD Using AVDI, PROTAG and TA68 (NO internal CAN needed!)",programming,,Toyota|Ram,Highlander|A6,2020,2020,1,https://www.youtube.com/watch?v=OtPyo8rDS1g
4F3Xu_GdbqU,Key Immobilizer and Remote Programming Using Toyota Techstream Software,programming,Techstream,Toyota|Ram,Tacoma|4Runner,,,1,https://www.youtube.com/watch?v=4F3Xu_GdbqU
zNgR6WDubp0,ADP 8A 4A Adapter | Toyota Lexus Prox Key Programming with Lonsdor K518,programming,Lonsdor,Toyota|Lexus|Ram,,,,2,https://www.youtube.com/watch?v=zNgR6WDubp0
9qcYFl2tHZA,How To Unlock / Virginize OEM Toyota Smart Keys Using The Lonsdor K518USA Key Programmer,programming,Lonsdor,Toyota|Lexus|Ram,,,,1,https://www.youtube.com/watch?v=9qcYFl2tHZA
3CMcr2rh_K4,FCA Easy Security Bypass For Vehicle Programming,programming,,Toyota|Ram,Tacoma,,,1,https://www.youtube.com/watch?v=3CMcr2rh_K4
D72HcJdyf2c,NEW Toyota Universal Smart Key Generation and Programming AUTEL KM100 NO PINCODE,programming,Autel,Toyota|Ram,,,,1,https://www.youtube.com/watch?v=D72HcJdyf2c
wCsW3mJRUKY,HOW TO PROGRAM A TOYOTA KEY AND FOB PROGRAMMING TUTORIAL AUTEL IM508 #autel#toyota #keyprogramming,programming,Autel,Toyota|Ram,,,,1,https://www.youtube.com/watch?v=wCsW3mJRUKY
XtGj5U93GKk,Toyota Corolla 2013+ Programming Spare Smart key With 8A P4-88 Chip by Zed Full Key Programmer,programming,,Toyota|Ram,Corolla,2013,2013,1,https://www.youtube.com/watch?v=XtGj5U93GKk
itPt4iGpY_M,TOYOTA Smart Key BABA System Programming - THE SECRET IS OUT!!,programming,,Toyota|Lexus|Ram,,,,1,https://www.youtube.com/watch?v=itPt4iGpY_M
lpseS5Pag3g,Intro to 2023 Toyota Smart Pro bypass software ADS-2328 #AdvancedDiagnostics #programming,programming,Smart Pro,Toyota|Lexus|Ram,,2023,2023,1,https://www.youtube.com/watch?v=lpseS5Pag3g
AdYuhzG6F4k,2023 Toyota Corolla Cross bladed key programming via Smart Pro,programming,Smart Pro,Toyota|Lexus|Ram,Corolla,2023,2023,1,https://www.youtube.com/watch?v=AdYuhzG6F4k
awtCX0cCNBM,2019+ Toyota Smart Key Programming Using Autel With Pin Code Bypass!,programming,Autel,Toyota|Ram,Camry,2019,2019,1,https://www.youtube.com/watch?v=awtCX0cCNBM
m6eh2_yJxSU,"Toyota Camry B2288 steering column lock diag, repair, programming AUTEL IM608 PART 1",programming,Autel,Toyota|Ram,Camry,,,1,https://www.youtube.com/watch?v=m6eh2_yJxSU
ud3h7hPk9ts,"Troubleshooting chip key programming issues (Toyota, Lexus, Scion).",programming,,Toyota|Lexus|Ram|Scion,,,,2,https://www.youtube.com/watch?v=ud3h7hPk9ts
eTXjPwM5VTk,How to Replace Front Door Lock Cylinder 01-07 Toyota Highlander,tutorial,,Toyota,Camry|Highlander,,,1,https://www.youtube.com/watch?v=eTXjPwM5VTk
iujeOcQE_xs,How to remove Toyota Corolla or Camry door lock to find key code,tutorial,,Toyota,Camry|Corolla,,,1,https://www.youtube.com/watch?v=iujeOcQE_xs
5zCFZoHn53E,HOW TO: Toyota Zero Point Calibration in 10 minutes 10 easy steps. (CODE 1290),tutorial,,Toyota,Camry,,,1,https://www.youtube.com/watch?v=5zCFZoHn53E
citj6oyRznw,How to program all smart key lost Lexus new style by lonsdor & ADP adapter,tutorial,Lonsdor,Toyota|Lexus|Ram,Camry,,,2,https://www.youtube.com/watch?v=citj6oyRznw
PfH2_YvvYFc,How to unlock Toyota/Lexus smart key: Xhorse Key Tool Max,tutorial,Xhorse,Toyota|Lexus,,,,1,https://www.youtube.com/watch?v=PfH2_YvvYFc
HdTjiNCQY6Y,Toyota Evo-Toy13 Plug and Play Remote Start Review,tutorial,,Toyota|Hyundai,,,,1,https://www.youtube.com/watch?v=HdTjiNCQY6Y
HK8LqkPlXBU,How to Use the Kick Sensor in the 2023 Highlander | Toyota,tutorial,,Toyota,Highlander,2023,2023,1,https://www.youtube.com/watch?v=HK8LqkPlXBU
UP9oMpW746Q,“How to Program a Lexus IS Smart Key in Minutes with Autel IM508S (No Dealer Needed!)”,tutorial,Autel,Toyota|Lexus|Ram,,,,1,https://www.youtube.com/watch?v=UP9oMpW746Q
XY7x-EUjDOo,How To Get The Key Code For Toyota & Scion Vehicles,tutorial,,Toyota|Scion,,,,1,https://www.youtube.com/watch?v=XY7x-EUjDOo
gPu5wHfoCWw,DIY Toyota Key(1/4)-How to get Toyota Key code,tutorial,,Toyota,,,,1,https://www.youtube.com/watch?v=gPu5wHfoCWw
JF1obj4cHlQ,How To Program A Toyota Sienna Remote Key Fob 2004 - 2010 DIY Tutorial,tutorial,,Toyota|Ram,Sienna,2010,2010,1,https://www.youtube.com/watch?v=JF1obj4cHlQ
ke4NhOe9AXY,How To Program Lexus Key Fob,tutorial,,Toyota|Lexus|Ram,,,,1,https://www.youtube.com/watch?v=ke4NhOe9AXY
DgcjhruWgPc,How To Program A Lexus Remote – Car Key/Keyless Entry Pairing,tutorial,,Toyota|Lexus|Ram,,,,1,https://www.youtube.com/watch?v=DgcjhruWgPc
knJ3kJjZ5eE,How to clone Toyota H chip with super chip for VVDI,tutorial,Xhorse,Toyota,,,,1,https://www.youtube.com/watch?v=knJ3kJjZ5eE
Wa28fRZInGQ,How to open and jump start a Toyota or Lexus EV that has a dead start (12-volt) battery.,tutorial,,Toyota|Lexus,,,,1,https://www.youtube.com/watch?v=Wa28fRZInGQ
MRg8til2TVk,"How to Program Toyota Transponder Chip Key: 4Runner, Camry, Corolla, Highlander, Sienna, Rav4, etc.",tutorial,,Toyota|Lexus|Ram,Camry|Corolla|RAV4|Highlander|4Runner|Sienna,,,1,https://www.youtube.com/watch?v=MRg8til2TVk
0sE6ynhVnmI,How To Easily Program Your 2010-2015 Lexus RX 350 Key Fob,tutorial,,Toyota|Lexus|Ram,,2010,2015,1,https://www.youtube.com/watch?v=0sE6ynhVnmI
lp_tXtr_aL4,AWS re:Invent 2025 -How Toyota Built an AI Platform that Revolutionizes the Dealer Experience-IND320,tutorial,,Toyota,,2025,2025,2,https://www.youtube.com/watch?v=lp_tXtr_aL4
HeeC2kfhmRE,Xhorse MLB TOOL - MQB Feature: MQB48 Add Key | KeyShop-Online,add_key,Xhorse,Volkswagen|Porsche|Audi|Ram,Atlas|Cayenne|A4,,,3,https://www.youtube.com/watch?v=HeeC2kfhmRE
bTaFwNzbYMM,Programming Spare Key Using Xhorse VVDI 2 on a 2014 Volkswagen Up,add_key,Xhorse,Volkswagen|Ram,,2014,2014,1,https://www.youtube.com/watch?v=bTaFwNzbYMM
HClzQ-u4yeU,Volkswagen Passat B6 ADD KEY using XHORSE KEYTOOL PLUS,add_key,Xhorse,Volkswagen,Passat,,,1,https://www.youtube.com/watch?v=HClzQ-u4yeU
iKEYxbImM3s,"VW T-Roc Immo 5C Add Key (HITAG-PRO) using AVDI, RH850 Programmer and Protag!",add_key,,Volkswagen|Ram,,,,1,https://www.youtube.com/watch?v=iKEYxbImM3s
R6Wnz72Ui4E,How to Program Key ALL KEYS LOST #volkswagen MQB48 with EAATA 360PRO Programming Diagnostics Machine,akl,,Volkswagen|Ram|Audi,Atlas,,,3,https://www.youtube.com/watch?v=R6Wnz72Ui4E
ZvR3C2-V8JM,2019 VW Atlas All keys Lost Programmed With VVDI2 Through OBD,akl,Xhorse,Volkswagen|Ram,Atlas,2019,2019,1,https://www.youtube.com/watch?v=ZvR3C2-V8JM
vi0hC2sDlFQ,"VW Passat MQB Keyless All Key Lost System Hack: Ignition, Key Programming & Data Reading Guide VVDI2",akl,Xhorse,Volkswagen|Ram,Passat|Atlas,,,1,https://www.youtube.com/watch?v=vi0hC2sDlFQ
TrK5XvW3hK4,VW Jetta All Keys Lost Programming with Abrites Pogo Pin,akl,,Volkswagen|Ram,Tiguan|Jetta,,,1,https://www.youtube.com/watch?v=TrK5XvW3hK4
2wXgma3_dcU,2017 VW Jetta All Keys Lost: Unlock the Secret to Key Programming!,akl,,Volkswagen|Ram,Tiguan|Jetta,2017,2017,1,https://www.youtube.com/watch?v=2wXgma3_dcU
2xuog66PoD4,VW All Keys Lost? Master the ADC-219 Pinout!,akl,,Volkswagen,Tiguan|Jetta,,,1,https://www.youtube.com/watch?v=2xuog66PoD4
Xx19QlBSJOo,How To Program #vw #volkswagen All Keys Lost using ADC-219 Pinout 2015 Jetta Advanced #diagnostics,akl,,Volkswagen|Ram,Tiguan|Jetta,2015,2015,1,https://www.youtube.com/watch?v=Xx19QlBSJOo
4c6Srv63QRM,IM608 Pro | How To Do All Keys Lost On A Volkswagen Jetta 2014,akl,Autel,Volkswagen|Ram,Tiguan|Jetta,2014,2014,2,https://www.youtube.com/watch?v=4c6Srv63QRM
nL5eSaAu_JI,How To Add Prox Key AKL 2018 VW Tiguan MQB48-5A w & KeyMaster G3 by OBDSTAR,akl,,Volkswagen,X3|Tiguan,2018,2018,2,https://www.youtube.com/watch?v=nL5eSaAu_JI
kAFVmR2b4II,"VW Golf MQB System All Keys Lost Solution | Step-by-Step Guide Using VVDI2, VVDI Prog & Adapters",akl,Xhorse,Volkswagen|Ram,,,,2,https://www.youtube.com/watch?v=kAFVmR2b4II
F8dammEq9W8,VW Golf 2009+ VDO NEC +24C64 All Keys Lost using AUTEL IM508. AKL via dump using APA 103 XP400 PRO,akl,Autel,Volkswagen|Ram,,,,1,https://www.youtube.com/watch?v=F8dammEq9W8
dxa7ScfdsZQ,KeyMaster G3-2018 VW Tiguan MQB48-5A Proximity AKL By RH850/V850 Adapter Kit,akl,,Volkswagen,Tiguan,2018,2018,1,https://www.youtube.com/watch?v=dxa7ScfdsZQ
OU7OuBMkwJU,VW Golf 2015 All Keys Lost | IMMO Data Read with Autel IM608 & APB131 Adapter (MQB System),akl,Autel,Volkswagen,,2015,2015,2,https://www.youtube.com/watch?v=OU7OuBMkwJU
AtgfrWZBIUQ,Volkswagen Golf 2014 MQB All Keys Lost Using Obdstar G3 Sync Data Calculation Function Full Tutorial,akl,,Volkswagen|Ram,,2014,2014,2,https://www.youtube.com/watch?v=AtgfrWZBIUQ
VEYJGS4XU4g,2019 - 2022 Volkswagen Jetta KEY NOT DETECTED - How To Start With Dead VW Remote Key Fob Battery,battery,,Volkswagen,Tiguan|Jetta,2019,2022,1,https://www.youtube.com/watch?v=VEYJGS4XU4g
7U_89hiDfYM,2022 Volkswagen Jetta KEY FOB NOT DETECTED - How To Start With Dead Remote Key Fob Battery,battery,,Volkswagen,Tiguan|Jetta,2022,2022,1,https://www.youtube.com/watch?v=7U_89hiDfYM
oRgbHf7-2EQ,How To Replace A 2005 - 2011 Volkswagon Jetta Key Fob Battery,battery,,Volkswagen,Jetta|Passat,2011,2011,2,https://www.youtube.com/watch?v=oRgbHf7-2EQ
oumFP1SPO84,2018-2021 VW Golf Key Fob Battery Replacement - EASY DIY,battery,,Volkswagen,,2018,2021,1,https://www.youtube.com/watch?v=oumFP1SPO84
khJZz1kiWTo,Symptoms of a Bad Body Control Module (BCM),bcm,,Volkswagen,Atlas,,,1,https://www.youtube.com/watch?v=khJZz1kiWTo
6QzF57MurxM,How To: Check & Remove The BCM On A VW Transporter T6,bcm,,Volkswagen,Tiguan,,,1,https://www.youtube.com/watch?v=6QzF57MurxM
dvJweDBXgpw,How To: Deactivate Component Protection From Your VW Radio Via ODIS,diagnostic,ODIS,Volkswagen,Atlas|Tiguan,,,3,https://www.youtube.com/watch?v=dvJweDBXgpw
hl_DuEEynQo,2015 VW Golf MQB Dealer Key with ODIS,diagnostic,ODIS,Volkswagen|Ram,,2015,2015,2,https://www.youtube.com/watch?v=hl_DuEEynQo
5AMoPmgbfAc,CG100X vs CG100: Added VW MQB Mileage Repair,other,,Volkswagen,,,,1,https://www.youtube.com/watch?v=5AMoPmgbfAc
CyfBuegkrX0,Read MQB Locked NEC35xx Using KEY TOOL PLUS | Xhorse,other,Xhorse,Volkswagen,Tiguan|Jetta,,,3,https://www.youtube.com/watch?v=CyfBuegkrX0
8aEUyropdJQ,OBDSTAR X300 - VOLKSWAGEN GOLF (PLATAFORMA MQB),other,,Volkswagen,X3,,,2,https://www.youtube.com/watch?v=8aEUyropdJQ
F1Z5xZC7eiQ,VW Golf 6 Instrument cluster pinout bench connect,other,,Volkswagen|Ram,,,,1,https://www.youtube.com/watch?v=F1Z5xZC7eiQ
qcQ3hw5nLmQ,"Instrument Cluster Upgrade, WILL IT WORK? | VW Golf/Jetta Mk5",other,,Volkswagen,Jetta,,,1,https://www.youtube.com/watch?v=qcQ3hw5nLmQ
lKkESRtNj9Q,"VW Tiguan 2016 Key Copy | MQB Digital Cluster IMMO Data with VVDI2, VVDI PROG & MQB Adapter (No OBD)",other,Xhorse,Volkswagen,Tiguan,2016,2016,1,https://www.youtube.com/watch?v=lKkESRtNj9Q
4qgxqw2jCg8,Is VW Trying to Stop you from Working on your Car? SFD Unlock,other,,Volkswagen,Tiguan,,,1,https://www.youtube.com/watch?v=4qgxqw2jCg8
RPaI3B3cr1c,VW TIGUAN MULTIFUCTION CONTROL MODULE FUSE LOCATION REPLACEMENT,other,,Volkswagen,Tiguan,,,1,https://www.youtube.com/watch?v=RPaI3B3cr1c
NKNjRJyXzc8,VW Golf MK7: Fuse Box & OBD2 Port Locations (No Tools Needed!),other,,Volkswagen,,,,1,https://www.youtube.com/watch?v=NKNjRJyXzc8
2VLWxyAz384,How to Use VVDI2 Key Programmer Add VW MBQ key?,programming,Xhorse,Volkswagen|Ram,Atlas,,,1,https://www.youtube.com/watch?v=2VLWxyAz384
4BchfrAZBIY,How to Salvage a Key Programming Disaster: Accidental Key Deletion On a 2015 VW Jetta with the Im608,programming,Autel,Volkswagen|Ram,Tiguan|Jetta,2015,2015,2,https://www.youtube.com/watch?v=4BchfrAZBIY
nBz8jRU3lKM,Xhorse VVDI 2 Remote Programming Demo | 2014 Volkswagen Golf GTD,programming,Xhorse,Volkswagen|Ram,,2014,2014,1,https://www.youtube.com/watch?v=nBz8jRU3lKM
YF-tlihySjg,VVDI Xhorse Key Tool Plus - Programming New Keys for 2013 Volkswagen Jetta,programming,Xhorse,Volkswagen|Ram,Jetta,2013,2013,1,https://www.youtube.com/watch?v=YF-tlihySjg
Clg9fOyKPgw,MQB Dashboard NEC3525 Lift Pin & Cut Wire Tutorial | KEY TOOL PLUS,tutorial,,Volkswagen,Tiguan|Jetta,,,1,https://www.youtube.com/watch?v=Clg9fOyKPgw
Sk1GASGrIhw,How To Perform MQB Dashboard NEC3525 Lift Pin & Cut Wire Tutorial w Xhorse VVDI KEY TOOL PLUS,tutorial,Xhorse,Volkswagen,Tiguan|Jetta,,,1,https://www.youtube.com/watch?v=Sk1GASGrIhw
O_kVdC5f3cw,How To Unlock Used Car Keys Using Xhorse Renew Adapters,tutorial,Xhorse,Volkswagen,Tiguan|Jetta,,,1,https://www.youtube.com/watch?v=O_kVdC5f3cw
0u4yOL5rB9M,2015 VW Passat Remote Fob Key Battery Change - How To Remove Replace Volkswagen ...,tutorial,,Volkswagen,Passat|Jetta,2015,2015,2,https://www.youtube.com/watch?v=0u4yOL5rB9M
_bWuQ7IVJLs,How to read VW Wiring Diagrams (With Camshaft Sensor Example) - VOLKSWAGEN,tutorial,,Volkswagen|Ram,Tiguan,,,1,https://www.youtube.com/watch?v=_bWuQ7IVJLs
QFEju4d6ZiQ,2021 Volvo XC-40 add key using Vida,add_key,,Volvo,,2021,2021,1,https://www.youtube.com/watch?v=QFEju4d6ZiQ
lOd4zGpoo6k,Volvo XC40 Spare Key Programming,add_key,,Volvo|Ram,,,,2,https://www.youtube.com/watch?v=lOd4zGpoo6k
xsI9P-DNFxs,2023 Volvo XC60 add key by KD X4,add_key,,Volvo|Ram,,2023,2023,1,https://www.youtube.com/watch?v=xsI9P-DNFxs
6fsZy_L3Q2w,How to Add Keys Volvo All Keys Lost MINI ACDP No Solder EEPROM & Mobile App,akl,Yanhua ACDP,Volvo|Ram|MINI,,,,1,https://www.youtube.com/watch?v=6fsZy_L3Q2w
MF91g5cgmiY,Volvo XC90 On Call Service Required Light - VCM Battery Replacement,battery,,Volvo,,,,1,https://www.youtube.com/watch?v=MF91g5cgmiY
bggpCzsNfP8,How To Start A 2016 - 2022 Volvo XC90 With Dead Remote Key Fob Battery,battery,,Volvo,,2016,2022,1,https://www.youtube.com/watch?v=bggpCzsNfP8
UpnWIMGUIMs,How To Unlock and Start Your Volvo if The Key Fob Battery is Dead,battery,,Volvo,,,,1,https://www.youtube.com/watch?v=UpnWIMGUIMs
SehxzrMYyYY,HELP My Volvo Key Fob Battery Died!,battery,,Volvo,,,,1,https://www.youtube.com/watch?v=SehxzrMYyYY
EZO3323PBk8,2022 Volvo XC90 VEHICLE KEY NOT FOUND - How To Start XC90 With Dead Key Fob Battery,battery,,Volvo,,2022,2022,1,https://www.youtube.com/watch?v=EZO3323PBk8
tyry9dADCPg,Volvo Immo fault ECU - BCM / CEM module synchro No Crank No start Fault codes ECM-C301 & 326 CEM-3A0,bcm,,Volvo,,,,2,https://www.youtube.com/watch?v=tyry9dADCPg
jkKDpDZc1Js,Volvo V40 CEM (Body Control Module) How to Remove Faulty Unit & Program (Clone) replacement + Refit,bcm,,Volvo|Ram,Fit,,,1,https://www.youtube.com/watch?v=jkKDpDZc1Js
wBIh5hsgLMg,"IPD Volvo S60, V60, XC60, S90, V90, XC90 P5 VEA 2.0L Engine ECU / ECM Removal",other,,Volvo,,,,2,https://www.youtube.com/watch?v=wBIh5hsgLMg
6ULBoHZLIOo,Volvo Care Key,other,,Volvo,,,,1,https://www.youtube.com/watch?v=6ULBoHZLIOo
hNVGy1v1xW8,Volvo dealer software KILLED this ECU Bricked ECU Recovery ‍ ✅️,other,,Volvo,,,,1,https://www.youtube.com/watch?v=hNVGy1v1xW8
THYI3F2VrXE,SPA Volvo Keyfob Shell Replacement,other,,Volvo,,,,1,https://www.youtube.com/watch?v=THYI3F2VrXE
wMjDkZ5txd0,The first solution to program Volvo* Keys.,other,,Volvo|Ram,,,,1,https://www.youtube.com/watch?v=wMjDkZ5txd0
xQ8Gl1NmjX4,"Ignition immobilizer antenna ring replacement on a Volvo S70, V70, XC70, etc. Error code P1057- VOTD",other,,Volvo,,,,2,https://www.youtube.com/watch?v=xQ8Gl1NmjX4
ig425ySRAEI,Volvo Cars How-To: Remove Key Blade And Replace Battery,other,,Volvo,,,,3,https://www.youtube.com/watch?v=ig425ySRAEI
-aah5mRdzjc,"Volvo VCM Module Battery Removal And Installation! S60, S90, V60, V90, XC40, C40, XC60, XC90.",other,,Volvo,,,,1,https://www.youtube.com/watch?v=-aah5mRdzjc
JlGxUOSG5TI,Volvo XC40 Recharge (Pure Electric / P8). High voltage battery BDU removal,other,,Volvo,,,,1,https://www.youtube.com/watch?v=JlGxUOSG5TI
lRdXsCdvhVg,"Volvo Central Electronic Module CEM Removal Procedure for XC90, XC70, V70, S60, S80 1999 - 2004",other,,Volvo,,,,1,https://www.youtube.com/watch?v=lRdXsCdvhVg
t7kdE6mUHNs,"Volvo XC60 Key Adding Demo by K518 Exclusive Video from Lockartist,www.lockartist.com",other,Lonsdor,Volvo,,,,1,https://www.youtube.com/watch?v=t7kdE6mUHNs
70eGVykWeZc,AUTEL IM608 ALL KEY LOSE VOLVO S40 2005,other,Autel,Volvo,,,,1,https://www.youtube.com/watch?v=70eGVykWeZc
B2InBO99RIQ,Read pin code from Volvo CEM / Volvo CEM configuration change,pin_code,,Volvo,,,,1,https://www.youtube.com/watch?v=B2InBO99RIQ
iq34fNcFaA0,Mastering Volvo Key Programming: Dealer Software & Original Keys Tutorial,programming,,Volvo|Ram,,,,4,https://www.youtube.com/watch?v=iq34fNcFaA0
L9uxbaa0o2Q,Volvo XC90 Smart Key Programming (2016–2021) | Autel IM608 Pro II + EEPROM + OBD,programming,Autel,Volvo|Ram,,2016,2021,7,https://www.youtube.com/watch?v=L9uxbaa0o2Q
kZOXI_RC1Jw,Lonsdor K518 Pro 2024 Volvo XC40 Dismantled Programming Smart Key,programming,Lonsdor,Volvo|Ram,,2024,2024,2,https://www.youtube.com/watch?v=kZOXI_RC1Jw
HDLLTrNivKg,Polestar Key Fob Programming With VIDA (Applicable to Polestar & Volvo),programming,,Volvo|Ram|Polestar,,,,1,https://www.youtube.com/watch?v=HDLLTrNivKg
uwUQGM6q7mg,Volvo XC40 2024 Dismantled Programming Smart Key by K518Pro,programming,Lonsdor,Volvo|Ram,,2024,2024,1,https://www.youtube.com/watch?v=uwUQGM6q7mg
uzPlPGDUck8,Intro to Volvo Programming Webinar,programming,,Volvo|Ram,,,,1,https://www.youtube.com/watch?v=uzPlPGDUck8
aV1MkawuBrs,How to read EEPROM from VOLVO CEM via MINI PROG?,tutorial,,Volvo|MINI,,,,1,https://www.youtube.com/watch?v=aV1MkawuBrs
6IHLbUb9MoM,Volvo XC40 (2019-2025): How To Remove Center Console Cluster And Control Panel?,tutorial,,Volvo|Ram,,2019,2025,1,https://www.youtube.com/watch?v=6IHLbUb9MoM
bx6vHZwCUkE,How to Remove a Wiper Blade Arm when it's Seized on.,tutorial,,Volvo,,,,2,https://www.youtube.com/watch?v=bx6vHZwCUkE
m4URnrXVxDo,How to open and jump start a Polestar or Volvo EV that has a dead start (12-volt) battery.,tutorial,,Volvo|Polestar,,,,1,https://www.youtube.com/watch?v=m4URnrXVxDo
md5DBMsepNc,Volvo XC90: How to Fix 'Volvo On Call Service Required' Message (Step-by-Step),tutorial,,Volvo,,,,1,https://www.youtube.com/watch?v=md5DBMsepNc
H_M0KW3wFpI,How to: Volvo C30 S40 V50 C70 CEM Removal and Cleaning,tutorial,,Volvo,,,,1,https://www.youtube.com/watch?v=H_M0KW3wFpI
yXBfHmgL-Ik,How to add New Volvo Keys to CEM with ACDP- [ MINI ACDP No Solder EEPROM & Mobile App ],tutorial,Yanhua ACDP,Volvo|MINI,,,,1,https://www.youtube.com/watch?v=yXBfHmgL-Ik
DkCqkEMLBaM,How To Program Volvo using new Smart Pro Volvo Dongle ADA2100,tutorial,Smart Pro,Volvo|Ram,GLE,,,1,https://www.youtube.com/watch?v=DkCqkEMLBaM
lrkmF-FPECw,TOPIX cloud JLR Accounts Avialble how To add Keys in Could software for PEPs cars after Alarm off,add_key,,,,,,1,https://www.youtube.com/watch?v=lrkmF-FPECw
Bt6H3zgwG4Y,2018-2023 Defender Key Fob Battery Replacement - EASY DIY,battery,,,,2018,2023,1,https://www.youtube.com/watch?v=Bt6H3zgwG4Y
ikJSfwn0To8,Failed Body Control Module??? Do Not Replace Until You're Sure It's The Problem. Know The Symptoms,bcm,,,,,,1,https://www.youtube.com/watch?v=ikJSfwn0To8
HhuoNgj2pjo,SGW Module Location on the Giulia,bypass,,,Giulia,,,1,https://www.youtube.com/watch?v=HhuoNgj2pjo
nHCw3r1axPk,Have a 2018+ FCA Vehicle? Bypass Security Module Explanation- OBDGenie,bypass,,,,2018,2018,1,https://www.youtube.com/watch?v=nHCw3r1axPk
y9QQrrRxrxI,How to Override Bypass GM VATS Passlock 1 2 Passkey Anti Theft System,bypass,,,Transit,,,1,https://www.youtube.com/watch?v=y9QQrrRxrxI
lIR1wuPQdqQ,Bypass Your Car Immobilizer in Under 10 Minutes (No Key Needed),bypass,,,,,,1,https://www.youtube.com/watch?v=lIR1wuPQdqQ
c2bYKwUcI4o,"XTOOL D9 PRO OBD II Bi-Directional Wireless Bluetooth ECU Flash, Key FOB, Injector Coding Scan Tool",diagnostic,XTOOL,,,,,1,https://www.youtube.com/watch?v=c2bYKwUcI4o
Y1EAd987kx8,LAUNCH X-431 | Products Training (Part 2) -- The Professional Diagnostic Training ...,diagnostic,,,,,,1,https://www.youtube.com/watch?v=Y1EAd987kx8
0YHStUy3XzU,NASTF Email Decoded for Smart Pro Users ft. Advanced Diagnostics,diagnostic,Smart Pro,,,,,2,https://www.youtube.com/watch?v=0YHStUy3XzU
